timestamp,rssi,location_label
2025-10-05 13:34:23.301553,-77,Front
2025-10-05 13:34:23.418553,-74,Front
2025-10-05 13:34:23.421553,-77,Front
2025-10-05 13:34:23.423553,-77,Front
2025-10-05 13:34:23.425553,-76,Front
2025-10-05 13:34:23.812553,-65,Front
2025-10-05 13:34:23.834553,-64,Middle
2025-10-05 13:34:23.930553,-61,Middle
2025-10-05 13:34:24.659553,-93,Noise
2025-10-05 13:34:25.200553,-71,Front
2025-10-05 13:34:25.333553,-74,Front
2025-10-05 13:34:26.215553,-78,Front
2025-10-05 13:34:26.216553,-77,Front
2025-10-05 13:34:26.274553,-79,Front
2025-10-05 13:34:26.572553,-63,Middle
2025-10-05 13:34:26.573553,-63,Middle
2025-10-05 13:34:26.668553,-86,Noise
2025-10-05 13:34:26.745553,-85,Noise
2025-10-05 13:34:26.792553,-68,Front
2025-10-05 13:34:26.794553,-66,Front
2025-10-05 13:34:26.813553,-65,Front
2025-10-05 13:34:26.814553,-66,Front
2025-10-05 13:34:26.836553,-61,Middle
2025-10-05 13:34:26.847553,-61,Middle
2025-10-05 13:34:26.856553,-61,Middle
2025-10-05 13:34:26.872553,-61,Middle
2025-10-05 13:34:26.877553,-61,Middle
2025-10-05 13:34:26.879553,-61,Middle
2025-10-05 13:34:26.908553,-61,Middle
2025-10-05 13:34:26.909553,-62,Middle
2025-10-05 13:34:26.928553,-61,Middle
2025-10-05 13:34:26.929553,-60,Middle
2025-10-05 13:34:26.942553,-81,Front
2025-10-05 13:34:27.008553,-80,Front
2025-10-05 13:34:27.029553,-80,Front
2025-10-05 13:34:27.052553,-71,Front
2025-10-05 13:34:27.053553,-71,Front
2025-10-05 13:34:27.079553,-64,Middle
2025-10-05 13:34:27.080553,-63,Middle
2025-10-05 13:34:27.101553,-63,Middle
2025-10-05 13:34:27.102553,-63,Middle
2025-10-05 13:34:27.121553,-62,Middle
2025-10-05 13:34:27.122553,-64,Middle
2025-10-05 13:34:27.245553,-89,Noise
2025-10-05 13:34:27.501553,-91,Noise
2025-10-05 13:34:28.063553,-71,Front
2025-10-05 13:34:28.081553,-76,Front
2025-10-05 13:34:28.118553,-71,Front
2025-10-05 13:34:28.185553,-75,Front
2025-10-05 13:34:28.196553,-85,Noise
2025-10-05 13:34:28.201553,-69,Front
2025-10-05 13:34:28.233553,-68,Front
2025-10-05 13:34:28.297553,-74,Front
2025-10-05 13:34:28.855553,-65,Front
2025-10-05 13:34:28.875553,-64,Middle
2025-10-05 13:34:29.275553,-95,Noise
2025-10-05 13:34:29.616553,-79,Front
2025-10-05 13:34:29.630553,-79,Front
2025-10-05 13:34:29.689553,-68,Front
2025-10-05 13:34:29.710553,-74,Front
2025-10-05 13:34:29.902553,-89,Noise
2025-10-05 13:34:30.165553,-73,Front
2025-10-05 13:34:30.345553,-88,Noise
2025-10-05 13:34:30.348553,-89,Noise
2025-10-05 13:34:30.367553,-87,Noise
2025-10-05 13:34:30.504553,-82,Front
2025-10-05 13:34:30.597553,-72,Front
2025-10-05 13:34:30.785553,-66,Front
2025-10-05 13:34:30.796553,-67,Front
2025-10-05 13:34:32.438553,-61,Middle
2025-10-05 13:34:32.447553,-61,Middle
2025-10-05 13:34:32.894553,-77,Front
2025-10-05 13:34:32.923553,-83,Front
2025-10-05 13:34:34.495553,-77,Front
2025-10-05 13:34:34.532553,-76,Front
2025-10-05 13:34:34.568553,-76,Front
2025-10-05 13:34:34.756553,-77,Front
2025-10-05 13:34:35.211553,-77,Front
2025-10-05 13:34:35.285553,-78,Front
2025-10-05 13:34:35.364553,-79,Front
2025-10-05 13:34:35.591553,-81,Front
2025-10-05 13:34:35.662553,-81,Front
2025-10-05 13:34:35.693553,-76,Front
2025-10-05 13:34:35.721553,-69,Front
2025-10-05 13:34:35.734553,-67,Front
2025-10-05 13:34:35.743553,-79,Front
2025-10-05 13:34:36.013553,-78,Front
2025-10-05 13:34:36.014553,-78,Front
2025-10-05 13:34:36.374553,-70,Front
2025-10-05 13:34:36.521553,-80,Front
2025-10-05 13:34:38.658553,-77,Front
2025-10-05 13:34:38.680553,-77,Front
2025-10-05 13:34:38.956553,-91,Noise
2025-10-05 13:34:39.590553,-95,Noise
2025-10-05 13:34:40.230553,-85,Noise
2025-10-05 13:34:40.310553,-65,Front
2025-10-05 13:34:40.320553,-66,Front
2025-10-05 13:34:41.960553,-92,Noise
2025-10-05 13:34:41.982553,-92,Noise
2025-10-05 13:34:42.408553,-89,Noise
2025-10-05 13:34:44.280553,-69,Front
2025-10-05 13:34:44.352553,-69,Front
2025-10-05 13:34:44.405553,-52,Middle
2025-10-05 13:34:44.418553,-53,Middle
2025-10-05 13:34:44.429553,-49,Back
2025-10-05 13:34:44.442553,-53,Middle
2025-10-05 13:34:44.582553,-50,Middle
2025-10-05 13:34:44.612553,-50,Middle
2025-10-05 13:34:45.435553,-48,Back
2025-10-05 13:34:45.526553,-45,Back
2025-10-05 13:34:45.699553,-79,Front
2025-10-05 13:34:45.756553,-73,Front
2025-10-05 13:34:45.919553,-77,Front
2025-10-05 13:34:45.928553,-80,Front
2025-10-05 13:34:45.929553,-72,Front
2025-10-05 13:34:45.951553,-76,Front
2025-10-05 13:34:46.013553,-78,Front
2025-10-05 13:34:46.238553,-83,Front
2025-10-05 13:34:47.223553,-95,Noise
2025-10-05 13:34:47.224553,-91,Noise
2025-10-05 13:34:47.374553,-80,Front
2025-10-05 13:34:47.420553,-72,Front
2025-10-05 13:34:48.307553,-82,Front
2025-10-05 13:34:48.335553,-80,Front
2025-10-05 13:34:48.427553,-76,Front
2025-10-05 13:34:48.695553,-75,Front
2025-10-05 13:34:48.701553,-74,Front
2025-10-05 13:34:48.722553,-81,Front
2025-10-05 13:34:48.755553,-83,Front
2025-10-05 13:34:48.756553,-84,Front
2025-10-05 13:34:48.777553,-81,Front
2025-10-05 13:34:48.814553,-81,Front
2025-10-05 13:34:49.062553,-82,Front
2025-10-05 13:34:49.062553,-84,Front
2025-10-05 13:34:49.212553,-71,Front
2025-10-05 13:34:49.214553,-71,Front
2025-10-05 13:34:49.235553,-71,Front
2025-10-05 13:34:49.237553,-71,Front
2025-10-05 13:34:49.247553,-84,Front
2025-10-05 13:34:49.263553,-71,Front
2025-10-05 13:34:49.265553,-71,Front
2025-10-05 13:34:49.530553,-75,Front
2025-10-05 13:34:49.531553,-75,Front
2025-10-05 13:34:49.615553,-73,Front
2025-10-05 13:34:49.766553,-78,Front
2025-10-05 13:34:49.833553,-69,Front
2025-10-05 13:34:49.902553,-83,Front
2025-10-05 13:34:50.034553,-76,Front
2025-10-05 13:34:50.046553,-76,Front
2025-10-05 13:34:50.060553,-76,Front
2025-10-05 13:34:50.110553,-83,Front
2025-10-05 13:34:50.142553,-54,Middle
2025-10-05 13:34:50.467553,-76,Front
2025-10-05 13:34:50.538553,-76,Front
2025-10-05 13:34:50.709553,-85,Noise
2025-10-05 13:34:50.770553,-84,Front
2025-10-05 13:34:50.845553,-79,Front
2025-10-05 13:34:50.920553,-74,Front
2025-10-05 13:34:50.930553,-79,Front
2025-10-05 13:34:51.001553,-82,Front
2025-10-05 13:34:51.140553,-73,Front
2025-10-05 13:34:51.146553,-69,Front
2025-10-05 13:34:51.147553,-64,Middle
2025-10-05 13:34:51.148553,-71,Front
2025-10-05 13:34:51.153553,-72,Front
2025-10-05 13:34:51.154553,-80,Front
2025-10-05 13:34:51.165553,-73,Front
2025-10-05 13:34:51.167553,-64,Middle
2025-10-05 13:34:51.172553,-72,Front
2025-10-05 13:34:51.175553,-74,Front
2025-10-05 13:34:51.189553,-62,Middle
2025-10-05 13:34:51.210553,-62,Middle
2025-10-05 13:34:51.221553,-71,Front
2025-10-05 13:34:51.230553,-61,Middle
2025-10-05 13:34:51.337553,-87,Noise
2025-10-05 13:34:51.376553,-77,Front
2025-10-05 13:34:51.378553,-77,Front
2025-10-05 13:34:51.786553,-84,Front
2025-10-05 13:34:52.296553,-84,Front
2025-10-05 13:34:52.357553,-84,Front
2025-10-05 13:34:52.359553,-85,Noise
2025-10-05 13:34:52.550553,-85,Noise
2025-10-05 13:34:54.124553,-78,Front
2025-10-05 13:34:54.141553,-78,Front
2025-10-05 13:34:54.143553,-79,Front
2025-10-05 13:34:54.145553,-80,Front
2025-10-05 13:34:54.168553,-74,Front
2025-10-05 13:34:54.257553,-68,Front
2025-10-05 13:34:54.259553,-69,Front
2025-10-05 13:34:54.261553,-70,Front
2025-10-05 13:34:54.294553,-70,Front
2025-10-05 13:34:54.296553,-70,Front
2025-10-05 13:34:54.303553,-66,Front
2025-10-05 13:34:54.305553,-65,Front
2025-10-05 13:34:54.306553,-67,Front
2025-10-05 13:34:54.327553,-67,Front
2025-10-05 13:34:54.329553,-68,Front
2025-10-05 13:34:54.331553,-66,Front
2025-10-05 13:34:54.583553,-77,Front
2025-10-05 13:34:54.585553,-75,Front
2025-10-05 13:34:54.613553,-78,Front
2025-10-05 13:34:54.615553,-78,Front
2025-10-05 13:34:58.039553,-74,Front
2025-10-05 13:34:58.366553,-75,Front
2025-10-05 13:34:58.503553,-75,Front
2025-10-05 13:34:59.482553,-82,Front
2025-10-05 13:35:01.070553,-82,Front
2025-10-05 13:35:01.166553,-86,Noise
2025-10-05 13:35:03.047553,-86,Noise
2025-10-05 13:35:04.828553,-78,Front
2025-10-05 13:35:05.195553,-91,Noise
2025-10-05 13:35:06.025553,-77,Front
2025-10-05 13:35:06.027553,-77,Front
2025-10-05 13:35:06.088553,-75,Front
2025-10-05 13:35:06.089553,-75,Front
2025-10-05 13:35:06.145553,-75,Front
2025-10-05 13:35:06.367553,-93,Noise
2025-10-05 13:35:06.374553,-85,Noise
2025-10-05 13:35:06.410553,-85,Noise
2025-10-05 13:35:06.449553,-80,Front
2025-10-05 13:35:06.485553,-79,Front
2025-10-05 13:35:06.524553,-74,Front
2025-10-05 13:35:06.973553,-64,Middle
2025-10-05 13:35:06.986553,-67,Front
2025-10-05 13:35:09.062553,-81,Front
2025-10-05 13:35:09.082553,-81,Front
2025-10-05 13:35:09.108553,-81,Front
2025-10-05 13:35:09.135553,-79,Front
2025-10-05 13:35:09.156553,-80,Front
2025-10-05 13:35:09.312553,-72,Front
2025-10-05 13:35:09.385553,-84,Front
2025-10-05 13:35:09.416553,-70,Front
2025-10-05 13:35:09.418553,-70,Front
2025-10-05 13:35:09.422553,-71,Front
2025-10-05 13:35:09.436553,-71,Front
2025-10-05 13:35:09.438553,-72,Front
2025-10-05 13:35:09.442553,-71,Front
2025-10-05 13:35:09.456553,-78,Front
2025-10-05 13:35:09.523553,-81,Front
2025-10-05 13:35:09.543553,-83,Front
2025-10-05 13:35:09.779553,-67,Front
2025-10-05 13:35:09.784553,-66,Front
2025-10-05 13:35:10.130553,-66,Front
2025-10-05 13:35:10.301553,-66,Front
2025-10-05 13:35:10.579553,-69,Front
2025-10-05 13:35:12.541553,-67,Front
2025-10-05 13:35:12.543553,-67,Front
2025-10-05 13:35:12.545553,-66,Front
2025-10-05 13:35:12.553553,-66,Front
2025-10-05 13:35:12.588553,-71,Front
2025-10-05 13:35:12.590553,-72,Front
2025-10-05 13:35:12.592553,-72,Front
2025-10-05 13:35:12.594553,-73,Front
2025-10-05 13:35:12.608553,-73,Front
2025-10-05 13:35:12.610553,-73,Front
2025-10-05 13:35:12.612553,-73,Front
2025-10-05 13:35:12.614553,-72,Front
2025-10-05 13:35:12.780553,-66,Front
2025-10-05 13:35:13.112553,-92,Noise
2025-10-05 13:35:13.336553,-93,Noise
2025-10-05 13:35:13.337553,-92,Noise
2025-10-05 13:35:13.742553,-81,Front
2025-10-05 13:35:13.758553,-83,Front
2025-10-05 13:35:14.296553,-68,Front
2025-10-05 13:35:14.317553,-68,Front
2025-10-05 13:35:14.533553,-61,Middle
2025-10-05 13:35:14.555553,-61,Middle
2025-10-05 13:35:15.206553,-72,Front
2025-10-05 13:35:15.226553,-71,Front
2025-10-05 13:35:15.346553,-81,Front
2025-10-05 13:35:16.916553,-74,Front
2025-10-05 13:35:16.921553,-91,Noise
2025-10-05 13:35:16.927553,-74,Front
2025-10-05 13:35:17.181553,-86,Noise
2025-10-05 13:35:17.571553,-89,Noise
2025-10-05 13:35:17.869553,-92,Noise
2025-10-05 13:35:18.812553,-87,Noise
2025-10-05 13:35:19.589553,-79,Front
2025-10-05 13:35:19.609553,-78,Front
2025-10-05 13:35:19.640553,-72,Front
2025-10-05 13:35:19.659553,-68,Front
2025-10-05 13:35:19.680553,-71,Front
2025-10-05 13:35:19.795553,-73,Front
2025-10-05 13:35:19.814553,-68,Front
2025-10-05 13:35:19.833553,-69,Front
2025-10-05 13:35:19.845553,-72,Front
2025-10-05 13:35:19.865553,-74,Front
2025-10-05 13:35:21.664553,-76,Front
2025-10-05 13:35:21.700553,-76,Front
2025-10-05 13:35:21.788553,-74,Front
2025-10-05 13:35:21.790553,-75,Front
2025-10-05 13:35:22.000553,-79,Front
2025-10-05 13:35:22.036553,-80,Front
2025-10-05 13:35:22.076553,-76,Front
2025-10-05 13:35:22.147553,-75,Front
2025-10-05 13:35:22.297553,-87,Noise
2025-10-05 13:35:22.298553,-82,Front
2025-10-05 13:35:22.359553,-84,Front
2025-10-05 13:35:22.529553,-85,Noise
2025-10-05 13:35:23.119553,-71,Front
2025-10-05 13:35:23.234553,-70,Front
2025-10-05 13:35:24.222553,-82,Front
2025-10-05 13:35:24.278553,-81,Front
2025-10-05 13:35:24.279553,-82,Front
2025-10-05 13:35:24.554553,-66,Front
2025-10-05 13:35:24.561553,-68,Front
2025-10-05 13:35:24.919553,-68,Front
2025-10-05 13:35:24.939553,-68,Front
2025-10-05 13:35:24.940553,-70,Front
2025-10-05 13:35:24.944553,-69,Front
2025-10-05 13:35:25.075553,-69,Front
2025-10-05 13:35:25.095553,-67,Front
2025-10-05 13:35:25.523553,-75,Front
2025-10-05 13:35:25.722553,-82,Front
2025-10-05 13:35:26.810553,-63,Middle
2025-10-05 13:35:26.862553,-61,Middle
2025-10-05 13:35:26.863553,-61,Middle
2025-10-05 13:35:26.873553,-61,Middle
2025-10-05 13:35:26.904553,-90,Noise
2025-10-05 13:35:26.935553,-63,Middle
2025-10-05 13:35:26.957553,-62,Middle
2025-10-05 13:35:27.103553,-69,Front
2025-10-05 13:35:27.103553,-68,Front
2025-10-05 13:35:27.124553,-68,Front
2025-10-05 13:35:27.125553,-68,Front
2025-10-05 13:35:27.146553,-67,Front
2025-10-05 13:35:27.147553,-67,Front
2025-10-05 13:35:27.259553,-87,Noise
2025-10-05 13:35:27.442553,-88,Noise
2025-10-05 13:35:27.692553,-83,Front
2025-10-05 13:35:27.703553,-82,Front
2025-10-05 13:35:27.752553,-81,Front
2025-10-05 13:35:27.778553,-82,Front
2025-10-05 13:35:27.798553,-79,Front
2025-10-05 13:35:27.800553,-83,Front
2025-10-05 13:35:27.808553,-78,Front
2025-10-05 13:35:27.871553,-90,Noise
2025-10-05 13:35:27.969553,-92,Noise
2025-10-05 13:35:28.050553,-72,Front
2025-10-05 13:35:28.198553,-71,Front
2025-10-05 13:35:29.839553,-79,Front
2025-10-05 13:35:29.920553,-75,Front
2025-10-05 13:35:30.219553,-74,Front
2025-10-05 13:35:30.291553,-74,Front
2025-10-05 13:35:30.371553,-77,Front
2025-10-05 13:35:30.448553,-87,Noise
2025-10-05 13:35:31.238553,-83,Front
2025-10-05 13:35:31.258553,-83,Front
2025-10-05 13:35:32.564553,-73,Front
2025-10-05 13:35:33.428553,-79,Front
2025-10-05 13:35:33.449553,-73,Front
2025-10-05 13:35:34.801553,-44,Back
2025-10-05 13:35:34.812553,-45,Back
2025-10-05 13:35:35.739553,-71,Front
2025-10-05 13:35:35.752553,-70,Front
2025-10-05 13:35:35.830553,-71,Front
2025-10-05 13:35:35.944553,-70,Front
2025-10-05 13:35:36.026553,-77,Front
2025-10-05 13:35:36.066553,-65,Front
2025-10-05 13:35:36.089553,-80,Front
2025-10-05 13:35:36.103553,-65,Front
2025-10-05 13:35:36.180553,-93,Noise
2025-10-05 13:35:36.217553,-88,Noise
2025-10-05 13:35:36.270553,-72,Front
2025-10-05 13:35:36.375553,-89,Noise
2025-10-05 13:35:36.534553,-79,Front
2025-10-05 13:35:37.303553,-93,Noise
2025-10-05 13:35:37.308553,-94,Noise
2025-10-05 13:35:37.603553,-77,Front
2025-10-05 13:35:37.604553,-78,Front
2025-10-05 13:35:37.667553,-92,Noise
2025-10-05 13:35:37.668553,-73,Front
2025-10-05 13:35:37.677553,-70,Front
2025-10-05 13:35:37.748553,-71,Front
2025-10-05 13:35:37.960553,-75,Front
2025-10-05 13:35:37.984553,-72,Front
2025-10-05 13:35:38.005553,-68,Front
2025-10-05 13:35:38.027553,-70,Front
2025-10-05 13:35:38.098553,-69,Front
2025-10-05 13:35:38.119553,-69,Front
2025-10-05 13:35:38.148553,-75,Front
2025-10-05 13:35:38.159553,-72,Front
2025-10-05 13:35:39.050553,-87,Noise
2025-10-05 13:35:39.316553,-66,Front
2025-10-05 13:35:39.712553,-89,Noise
2025-10-05 13:35:39.919553,-64,Middle
2025-10-05 13:35:39.938553,-64,Middle
2025-10-05 13:35:39.940553,-66,Front
2025-10-05 13:35:39.945553,-66,Front
2025-10-05 13:35:39.947553,-65,Front
2025-10-05 13:35:39.955553,-65,Front
2025-10-05 13:35:40.029553,-68,Front
2025-10-05 13:35:40.030553,-68,Front
2025-10-05 13:35:40.031553,-67,Front
2025-10-05 13:35:40.035553,-68,Front
2025-10-05 13:35:40.320553,-72,Front
2025-10-05 13:35:40.322553,-71,Front
2025-10-05 13:35:40.324553,-73,Front
2025-10-05 13:35:40.326553,-71,Front
2025-10-05 13:35:40.351553,-70,Front
2025-10-05 13:35:40.371553,-70,Front
2025-10-05 13:35:40.375553,-69,Front
2025-10-05 13:35:40.411553,-71,Front
2025-10-05 13:35:40.427553,-71,Front
2025-10-05 13:35:40.428553,-71,Front
2025-10-05 13:35:41.997553,-76,Front
2025-10-05 13:35:41.998553,-77,Front
2025-10-05 13:35:42.004553,-79,Front
2025-10-05 13:35:42.005553,-79,Front
2025-10-05 13:35:42.049553,-77,Front
2025-10-05 13:35:42.051553,-75,Front
2025-10-05 13:35:42.052553,-78,Front
2025-10-05 13:35:42.054553,-77,Front
2025-10-05 13:35:42.295553,-65,Front
2025-10-05 13:35:42.297553,-67,Front
2025-10-05 13:35:42.299553,-68,Front
2025-10-05 13:35:42.300553,-68,Front
2025-10-05 13:35:42.346553,-69,Front
2025-10-05 13:35:42.347553,-69,Front
2025-10-05 13:35:42.349553,-72,Front
2025-10-05 13:35:42.351553,-72,Front
2025-10-05 13:35:42.485553,-76,Front
2025-10-05 13:35:42.578553,-78,Front
2025-10-05 13:35:43.074553,-94,Noise
2025-10-05 13:35:44.226553,-81,Front
2025-10-05 13:35:44.355553,-66,Front
2025-10-05 13:35:44.361553,-67,Front
2025-10-05 13:35:45.069553,-69,Front
2025-10-05 13:35:45.466553,-76,Front
2025-10-05 13:35:45.482553,-70,Front
2025-10-05 13:35:45.855553,-77,Front
2025-10-05 13:35:45.892553,-76,Front
2025-10-05 13:35:45.987553,-77,Front
2025-10-05 13:35:46.051553,-77,Front
2025-10-05 13:35:46.180553,-79,Front
2025-10-05 13:35:46.227553,-80,Front
2025-10-05 13:35:46.237553,-78,Front
2025-10-05 13:35:46.260553,-77,Front
2025-10-05 13:35:46.317553,-81,Front
2025-10-05 13:35:47.177553,-92,Noise
2025-10-05 13:35:47.263553,-91,Noise
2025-10-05 13:35:47.377553,-74,Front
2025-10-05 13:35:47.482553,-74,Front
2025-10-05 13:35:47.502553,-74,Front
2025-10-05 13:35:47.765553,-73,Front
2025-10-05 13:35:47.828553,-63,Middle
2025-10-05 13:35:47.894553,-70,Front
2025-10-05 13:35:47.895553,-71,Front
2025-10-05 13:35:47.988553,-73,Front
2025-10-05 13:35:48.013553,-77,Front
2025-10-05 13:35:48.157553,-64,Middle
2025-10-05 13:35:48.158553,-63,Middle
2025-10-05 13:35:48.385553,-75,Front
2025-10-05 13:35:48.445553,-65,Front
2025-10-05 13:35:48.446553,-64,Middle
2025-10-05 13:35:48.514553,-66,Front
2025-10-05 13:35:48.516553,-66,Front
2025-10-05 13:35:48.894553,-66,Front
2025-10-05 13:35:48.895553,-66,Front
2025-10-05 13:35:49.489553,-83,Front
2025-10-05 13:35:49.490553,-82,Front
2025-10-05 13:35:49.586553,-82,Front
2025-10-05 13:35:50.583553,-92,Noise
2025-10-05 13:35:50.719553,-93,Noise
2025-10-05 13:35:50.723553,-96,Noise
2025-10-05 13:35:51.140553,-60,Middle
2025-10-05 13:35:51.182553,-60,Middle
2025-10-05 13:35:51.207553,-60,Middle
2025-10-05 13:35:51.218553,-93,Noise
2025-10-05 13:35:51.219553,-92,Noise
2025-10-05 13:35:51.228553,-60,Middle
2025-10-05 13:35:51.780553,-74,Front
2025-10-05 13:35:52.276553,-84,Front
2025-10-05 13:35:52.277553,-84,Front
2025-10-05 13:35:52.503553,-70,Front
2025-10-05 13:35:52.507553,-69,Front
2025-10-05 13:35:52.512553,-72,Front
2025-10-05 13:35:52.516553,-72,Front
2025-10-05 13:35:52.930553,-74,Front
2025-10-05 13:35:52.952553,-74,Front
2025-10-05 13:35:53.114553,-70,Front
2025-10-05 13:35:53.135553,-69,Front
2025-10-05 13:35:53.250553,-67,Front
2025-10-05 13:35:53.256553,-67,Front
2025-10-05 13:35:53.437553,-83,Front
2025-10-05 13:35:53.597553,-88,Noise
2025-10-05 13:35:54.087553,-75,Front
2025-10-05 13:35:54.168553,-76,Front
2025-10-05 13:35:54.267553,-78,Front
2025-10-05 13:35:54.337553,-75,Front
2025-10-05 13:35:54.360553,-72,Front
2025-10-05 13:35:54.427553,-72,Front
2025-10-05 13:35:54.447553,-65,Front
2025-10-05 13:35:54.519553,-64,Middle
2025-10-05 13:35:54.540553,-64,Middle
2025-10-05 13:35:54.561553,-64,Middle
2025-10-05 13:35:54.880553,-60,Middle
2025-10-05 13:35:54.902553,-60,Middle
2025-10-05 13:35:54.921553,-59,Middle
2025-10-05 13:35:54.952553,-67,Front
2025-10-05 13:35:54.973553,-68,Front
2025-10-05 13:35:55.191553,-85,Noise
2025-10-05 13:35:55.217553,-84,Front
2025-10-05 13:35:55.346553,-69,Front
2025-10-05 13:35:55.374553,-84,Front
2025-10-05 13:35:55.443553,-80,Front
2025-10-05 13:35:55.462553,-73,Front
2025-10-05 13:35:55.594553,-69,Front
2025-10-05 13:35:55.604553,-70,Front
2025-10-05 13:35:55.606553,-70,Front
2025-10-05 13:35:55.808553,-70,Front
2025-10-05 13:35:55.810553,-70,Front
2025-10-05 13:35:55.812553,-70,Front
2025-10-05 13:35:55.823553,-73,Front
2025-10-05 13:35:55.827553,-72,Front
2025-10-05 13:35:55.957553,-67,Front
2025-10-05 13:35:55.969553,-69,Front
2025-10-05 13:35:56.702553,-66,Front
2025-10-05 13:35:56.955553,-64,Middle
2025-10-05 13:35:57.494553,-67,Front
2025-10-05 13:35:57.555553,-68,Front
2025-10-05 13:35:57.836553,-71,Front
2025-10-05 13:35:58.184553,-65,Front
2025-10-05 13:35:59.376553,-68,Front
2025-10-05 13:35:59.386553,-69,Front
2025-10-05 13:35:59.458553,-68,Front
2025-10-05 13:36:00.475553,-74,Front
2025-10-05 13:36:00.501553,-71,Front
2025-10-05 13:36:00.514553,-92,Noise
2025-10-05 13:36:00.759553,-71,Front
2025-10-05 13:36:00.784553,-73,Front
2025-10-05 13:36:00.867553,-90,Noise
2025-10-05 13:36:01.382553,-88,Noise
2025-10-05 13:36:01.420553,-76,Front
2025-10-05 13:36:01.456553,-78,Front
2025-10-05 13:36:01.567553,-79,Front
2025-10-05 13:36:01.589553,-80,Front
2025-10-05 13:36:01.660553,-71,Front
2025-10-05 13:36:01.791553,-74,Front
2025-10-05 13:36:01.862553,-76,Front
2025-10-05 13:36:01.869553,-76,Front
2025-10-05 13:36:01.974553,-78,Front
2025-10-05 13:36:02.009553,-74,Front
2025-10-05 13:36:02.345553,-74,Front
2025-10-05 13:36:02.367553,-74,Front
2025-10-05 13:36:02.590553,-67,Front
2025-10-05 13:36:02.610553,-66,Front
2025-10-05 13:36:02.825553,-75,Front
2025-10-05 13:36:02.846553,-74,Front
2025-10-05 13:36:03.528553,-67,Front
2025-10-05 13:36:03.590553,-67,Front
2025-10-05 13:36:03.627553,-68,Front
2025-10-05 13:36:04.399553,-72,Front
2025-10-05 13:36:04.591553,-77,Front
2025-10-05 13:36:04.674553,-80,Front
2025-10-05 13:36:04.696553,-75,Front
2025-10-05 13:36:04.717553,-77,Front
2025-10-05 13:36:04.738553,-77,Front
2025-10-05 13:36:04.939553,-78,Front
2025-10-05 13:36:04.960553,-76,Front
2025-10-05 13:36:05.623553,-74,Front
2025-10-05 13:36:05.633553,-74,Front
2025-10-05 13:36:06.066553,-72,Front
2025-10-05 13:36:06.068553,-74,Front
2025-10-05 13:36:06.093553,-78,Front
2025-10-05 13:36:06.130553,-76,Front
2025-10-05 13:36:06.207553,-68,Front
2025-10-05 13:36:06.297553,-82,Front
2025-10-05 13:36:06.298553,-81,Front
2025-10-05 13:36:06.317553,-84,Front
2025-10-05 13:36:06.394553,-77,Front
2025-10-05 13:36:06.406553,-97,Noise
2025-10-05 13:36:06.533553,-79,Front
2025-10-05 13:36:06.545553,-72,Front
2025-10-05 13:36:06.552553,-72,Front
2025-10-05 13:36:06.760553,-65,Front
2025-10-05 13:36:06.794553,-65,Front
2025-10-05 13:36:07.067553,-78,Front
2025-10-05 13:36:07.088553,-76,Front
2025-10-05 13:36:07.108553,-82,Front
2025-10-05 13:36:07.153553,-81,Front
2025-10-05 13:36:07.417553,-77,Front
2025-10-05 13:36:07.816553,-86,Noise
2025-10-05 13:36:08.182553,-61,Middle
