timestamp,rssi,location_label
2025-10-05 13:26:17.510475,-61,Middle
2025-10-05 13:26:17.529475,-62,Middle
2025-10-05 13:26:17.530475,-60,Middle
2025-10-05 13:26:17.704475,-64,Middle
2025-10-05 13:26:17.726475,-64,Middle
2025-10-05 13:26:17.746475,-62,Middle
2025-10-05 13:26:17.747475,-63,Middle
2025-10-05 13:26:17.767475,-62,Middle
2025-10-05 13:26:17.768475,-61,Middle
2025-10-05 13:26:17.788475,-62,Middle
2025-10-05 13:26:17.789475,-62,Middle
2025-10-05 13:26:17.850475,-64,Middle
2025-10-05 13:26:17.852475,-65,Front
2025-10-05 13:26:17.956475,-64,Middle
2025-10-05 13:26:17.958475,-64,Middle
2025-10-05 13:26:17.976475,-63,Middle
2025-10-05 13:26:17.977475,-64,Middle
2025-10-05 13:26:17.998475,-60,Middle
2025-10-05 13:26:17.998475,-60,Middle
2025-10-05 13:26:18.019475,-60,Middle
2025-10-05 13:26:18.020475,-59,Middle
2025-10-05 13:26:18.039475,-59,Middle
2025-10-05 13:26:18.040475,-60,Middle
2025-10-05 13:26:19.591475,-97,Noise
2025-10-05 13:26:19.902475,-86,Noise
2025-10-05 13:26:19.924475,-88,Noise
2025-10-05 13:26:20.241475,-82,Front
2025-10-05 13:26:20.242475,-76,Front
2025-10-05 13:26:21.656475,-86,Noise
2025-10-05 13:26:21.657475,-81,Front
2025-10-05 13:26:21.764475,-85,Noise
2025-10-05 13:26:21.970475,-86,Noise
2025-10-05 13:26:21.988475,-76,Front
2025-10-05 13:26:22.365475,-77,Front
2025-10-05 13:26:22.446475,-78,Front
2025-10-05 13:26:22.794475,-76,Front
2025-10-05 13:26:22.859475,-78,Front
2025-10-05 13:26:22.899475,-80,Front
2025-10-05 13:26:23.618475,-72,Front
2025-10-05 13:26:23.788475,-72,Front
2025-10-05 13:26:23.934475,-77,Front
2025-10-05 13:26:23.960475,-71,Front
2025-10-05 13:26:24.378475,-76,Front
2025-10-05 13:26:25.671475,-70,Front
2025-10-05 13:26:26.697475,-62,Middle
2025-10-05 13:26:26.713475,-62,Middle
2025-10-05 13:26:27.011475,-70,Front
2025-10-05 13:26:27.012475,-62,Middle
2025-10-05 13:26:27.053475,-89,Noise
2025-10-05 13:26:27.121475,-89,Noise
2025-10-05 13:26:27.288475,-86,Noise
2025-10-05 13:26:28.058475,-85,Noise
2025-10-05 13:26:30.509475,-82,Front
2025-10-05 13:26:30.510475,-87,Noise
2025-10-05 13:26:30.556475,-86,Noise
2025-10-05 13:26:32.042475,-74,Front
2025-10-05 13:26:32.843475,-77,Front
2025-10-05 13:26:36.358475,-78,Front
2025-10-05 13:26:36.414475,-81,Front
2025-10-05 13:26:36.443475,-81,Front
2025-10-05 13:26:36.692475,-74,Front
2025-10-05 13:26:36.786475,-74,Front
2025-10-05 13:26:36.812475,-70,Front
2025-10-05 13:26:36.833475,-72,Front
2025-10-05 13:26:36.927475,-84,Front
2025-10-05 13:26:36.991475,-85,Noise
2025-10-05 13:26:37.198475,-83,Front
2025-10-05 13:26:37.589475,-78,Front
2025-10-05 13:26:37.668475,-76,Front
2025-10-05 13:26:37.705475,-76,Front
2025-10-05 13:26:37.968475,-73,Front
2025-10-05 13:26:38.065475,-74,Front
2025-10-05 13:26:38.157475,-78,Front
2025-10-05 13:26:38.232475,-86,Noise
2025-10-05 13:26:38.382475,-79,Front
2025-10-05 13:26:38.420475,-76,Front
2025-10-05 13:26:38.493475,-76,Front
2025-10-05 13:26:38.572475,-78,Front
2025-10-05 13:26:38.982475,-65,Front
2025-10-05 13:26:39.002475,-67,Front
2025-10-05 13:26:39.022475,-66,Front
2025-10-05 13:26:39.042475,-66,Front
2025-10-05 13:26:39.051475,-88,Noise
2025-10-05 13:26:39.082475,-71,Front
2025-10-05 13:26:39.106475,-72,Front
2025-10-05 13:26:39.135475,-64,Middle
2025-10-05 13:26:39.268475,-58,Middle
2025-10-05 13:26:39.287475,-58,Middle
2025-10-05 13:26:39.307475,-58,Middle
2025-10-05 13:26:39.358475,-56,Middle
2025-10-05 13:26:39.382475,-58,Middle
2025-10-05 13:26:39.404475,-58,Middle
2025-10-05 13:26:39.562475,-63,Middle
2025-10-05 13:26:39.604475,-63,Middle
2025-10-05 13:26:39.628475,-65,Front
2025-10-05 13:26:39.649475,-66,Front
2025-10-05 13:26:39.669475,-65,Front
2025-10-05 13:26:39.689475,-65,Front
2025-10-05 13:26:40.008475,-71,Front
2025-10-05 13:26:40.023475,-72,Front
2025-10-05 13:26:40.048475,-69,Front
2025-10-05 13:26:41.845475,-62,Middle
2025-10-05 13:26:41.865475,-61,Middle
2025-10-05 13:26:41.885475,-64,Middle
2025-10-05 13:26:41.906475,-64,Middle
2025-10-05 13:26:41.925475,-62,Middle
2025-10-05 13:26:42.036475,-59,Middle
2025-10-05 13:26:42.075475,-54,Middle
2025-10-05 13:26:42.097475,-55,Middle
2025-10-05 13:26:42.117475,-54,Middle
2025-10-05 13:26:42.725475,-70,Front
2025-10-05 13:26:42.769475,-82,Front
2025-10-05 13:26:43.090475,-70,Front
2025-10-05 13:26:43.151475,-67,Front
2025-10-05 13:26:43.278475,-83,Front
2025-10-05 13:26:43.279475,-83,Front
2025-10-05 13:26:43.305475,-66,Front
2025-10-05 13:26:43.317475,-68,Front
2025-10-05 13:26:43.345475,-73,Front
2025-10-05 13:26:43.745475,-66,Front
2025-10-05 13:26:44.027475,-70,Front
2025-10-05 13:26:44.115475,-81,Front
2025-10-05 13:26:44.395475,-69,Front
2025-10-05 13:26:44.539475,-78,Front
2025-10-05 13:26:44.812475,-96,Noise
2025-10-05 13:26:45.569475,-80,Front
2025-10-05 13:26:45.574475,-81,Front
2025-10-05 13:26:46.751475,-92,Noise
2025-10-05 13:26:46.824475,-85,Noise
2025-10-05 13:26:47.856475,-82,Front
2025-10-05 13:26:49.369475,-67,Front
2025-10-05 13:26:49.533475,-70,Front
2025-10-05 13:26:50.189475,-70,Front
2025-10-05 13:26:50.216475,-72,Front
2025-10-05 13:26:50.416475,-69,Front
2025-10-05 13:26:51.396475,-86,Noise
2025-10-05 13:26:51.396475,-86,Noise
2025-10-05 13:26:52.304475,-87,Noise
2025-10-05 13:26:52.523475,-78,Front
2025-10-05 13:26:52.533475,-77,Front
2025-10-05 13:26:52.702475,-83,Front
2025-10-05 13:26:52.869475,-83,Front
2025-10-05 13:26:52.878475,-82,Front
2025-10-05 13:26:53.279475,-73,Front
2025-10-05 13:26:53.301475,-73,Front
2025-10-05 13:26:53.436475,-79,Front
2025-10-05 13:26:53.507475,-79,Front
2025-10-05 13:26:53.739475,-87,Noise
2025-10-05 13:26:53.818475,-80,Front
2025-10-05 13:26:53.894475,-76,Front
2025-10-05 13:26:54.200475,-84,Front
2025-10-05 13:26:54.236475,-85,Noise
2025-10-05 13:26:54.275475,-78,Front
2025-10-05 13:26:54.311475,-77,Front
2025-10-05 13:26:54.350475,-76,Front
2025-10-05 13:26:57.003475,-59,Middle
2025-10-05 13:26:57.013475,-76,Front
2025-10-05 13:26:57.015475,-74,Front
2025-10-05 13:26:57.017475,-60,Middle
2025-10-05 13:26:57.058475,-62,Middle
2025-10-05 13:26:57.076475,-76,Front
2025-10-05 13:26:57.082475,-63,Middle
2025-10-05 13:26:57.512475,-83,Front
2025-10-05 13:26:57.513475,-83,Front
2025-10-05 13:26:57.701475,-66,Front
2025-10-05 13:26:58.452475,-87,Noise
2025-10-05 13:26:59.109475,-87,Noise
2025-10-05 13:27:00.249475,-76,Front
2025-10-05 13:27:00.255475,-76,Front
2025-10-05 13:27:01.126475,-94,Noise
2025-10-05 13:27:01.510475,-68,Front
2025-10-05 13:27:01.613475,-68,Front
2025-10-05 13:27:01.640475,-65,Front
2025-10-05 13:27:01.785475,-85,Noise
2025-10-05 13:27:01.804475,-85,Noise
2025-10-05 13:27:01.815475,-70,Front
2025-10-05 13:27:02.002475,-73,Front
2025-10-05 13:27:02.211475,-75,Front
2025-10-05 13:27:02.392475,-68,Front
2025-10-05 13:27:02.421475,-68,Front
2025-10-05 13:27:02.467475,-71,Front
2025-10-05 13:27:02.592475,-79,Front
2025-10-05 13:27:02.617475,-74,Front
2025-10-05 13:27:02.643475,-69,Front
2025-10-05 13:27:03.453475,-83,Front
2025-10-05 13:27:03.537475,-81,Front
2025-10-05 13:27:03.699475,-78,Front
2025-10-05 13:27:05.936475,-67,Front
2025-10-05 13:27:05.981475,-68,Front
2025-10-05 13:27:06.001475,-69,Front
2025-10-05 13:27:06.244475,-72,Front
2025-10-05 13:27:06.656475,-69,Front
2025-10-05 13:27:06.733475,-87,Noise
2025-10-05 13:27:06.734475,-87,Noise
2025-10-05 13:27:09.139475,-73,Front
2025-10-05 13:27:09.518475,-72,Front
2025-10-05 13:27:09.805475,-85,Noise
2025-10-05 13:27:09.859475,-87,Noise
2025-10-05 13:27:09.899475,-80,Front
2025-10-05 13:27:09.935475,-79,Front
2025-10-05 13:27:10.254475,-50,Middle
2025-10-05 13:27:10.351475,-86,Noise
2025-10-05 13:27:10.405475,-47,Back
2025-10-05 13:27:10.411475,-48,Back
2025-10-05 13:27:10.416475,-77,Front
2025-10-05 13:27:10.521475,-52,Middle
2025-10-05 13:27:10.538475,-49,Back
2025-10-05 13:27:10.562475,-49,Back
2025-10-05 13:27:10.585475,-50,Middle
2025-10-05 13:27:11.704475,-65,Front
2025-10-05 13:27:12.763475,-80,Front
2025-10-05 13:27:13.090475,-66,Front
2025-10-05 13:27:13.218475,-81,Front
2025-10-05 13:27:13.274475,-86,Noise
2025-10-05 13:27:13.767475,-93,Noise
2025-10-05 13:27:13.953475,-83,Front
2025-10-05 13:27:13.980475,-73,Front
2025-10-05 13:27:13.995475,-74,Front
2025-10-05 13:27:14.796475,-91,Noise
2025-10-05 13:27:14.812475,-93,Noise
2025-10-05 13:27:15.242475,-87,Noise
2025-10-05 13:27:15.261475,-87,Noise
2025-10-05 13:27:15.328475,-90,Noise
2025-10-05 13:27:15.348475,-91,Noise
2025-10-05 13:27:15.405475,-73,Front
2025-10-05 13:27:15.455475,-68,Front
2025-10-05 13:27:15.497475,-67,Front
2025-10-05 13:27:15.519475,-67,Front
2025-10-05 13:27:16.065475,-72,Front
2025-10-05 13:27:17.510475,-63,Middle
2025-10-05 13:27:17.510475,-63,Middle
2025-10-05 13:27:17.531475,-62,Middle
2025-10-05 13:27:17.532475,-63,Middle
2025-10-05 13:27:17.551475,-62,Middle
2025-10-05 13:27:17.552475,-62,Middle
2025-10-05 13:27:17.672475,-66,Front
2025-10-05 13:27:17.722475,-63,Middle
2025-10-05 13:27:17.741475,-63,Middle
2025-10-05 13:27:17.750475,-69,Front
2025-10-05 13:27:17.778475,-64,Middle
2025-10-05 13:27:17.779475,-62,Middle
2025-10-05 13:27:17.782475,-61,Middle
2025-10-05 13:27:17.787475,-62,Middle
2025-10-05 13:27:17.846475,-63,Middle
2025-10-05 13:27:17.865475,-62,Middle
2025-10-05 13:27:17.971475,-66,Front
2025-10-05 13:27:17.973475,-66,Front
2025-10-05 13:27:17.991475,-66,Front
2025-10-05 13:27:17.992475,-66,Front
2025-10-05 13:27:18.007475,-80,Front
2025-10-05 13:27:18.013475,-61,Middle
2025-10-05 13:27:18.013475,-62,Middle
2025-10-05 13:27:18.034475,-62,Middle
2025-10-05 13:27:18.035475,-61,Middle
2025-10-05 13:27:18.044475,-82,Front
2025-10-05 13:27:18.054475,-61,Middle
2025-10-05 13:27:18.055475,-61,Middle
2025-10-05 13:27:18.174475,-85,Noise
2025-10-05 13:27:18.225475,-84,Front
2025-10-05 13:27:18.252475,-82,Front
2025-10-05 13:27:18.357475,-85,Noise
2025-10-05 13:27:18.479475,-86,Noise
2025-10-05 13:27:18.521475,-85,Noise
2025-10-05 13:27:19.311475,-66,Front
2025-10-05 13:27:19.348475,-67,Front
2025-10-05 13:27:19.385475,-69,Front
2025-10-05 13:27:19.573475,-93,Noise
2025-10-05 13:27:19.574475,-94,Noise
2025-10-05 13:27:20.081475,-86,Noise
2025-10-05 13:27:20.245475,-63,Middle
2025-10-05 13:27:20.262475,-64,Middle
2025-10-05 13:27:21.502475,-87,Noise
2025-10-05 13:27:21.521475,-87,Noise
2025-10-05 13:27:21.542475,-87,Noise
2025-10-05 13:27:22.024475,-73,Front
2025-10-05 13:27:22.025475,-72,Front
2025-10-05 13:27:22.045475,-73,Front
2025-10-05 13:27:22.046475,-73,Front
2025-10-05 13:27:22.357475,-67,Front
2025-10-05 13:27:22.387475,-72,Front
2025-10-05 13:27:22.404475,-71,Front
2025-10-05 13:27:22.762475,-73,Front
2025-10-05 13:27:22.777475,-72,Front
2025-10-05 13:27:22.809475,-74,Front
2025-10-05 13:27:23.501475,-87,Noise
2025-10-05 13:27:23.754475,-90,Noise
2025-10-05 13:27:23.982475,-85,Noise
2025-10-05 13:27:24.003475,-84,Front
2025-10-05 13:27:24.482475,-81,Front
2025-10-05 13:27:24.488475,-69,Front
2025-10-05 13:27:24.493475,-82,Front
2025-10-05 13:27:24.620475,-90,Noise
2025-10-05 13:27:24.641475,-90,Noise
2025-10-05 13:27:24.729475,-77,Front
2025-10-05 13:27:25.863475,-91,Noise
2025-10-05 13:27:26.064475,-70,Front
2025-10-05 13:27:26.214475,-87,Noise
2025-10-05 13:27:26.238475,-89,Noise
2025-10-05 13:27:26.261475,-70,Front
2025-10-05 13:27:26.750475,-69,Front
2025-10-05 13:27:27.009475,-71,Front
2025-10-05 13:27:27.011475,-71,Front
2025-10-05 13:27:27.867475,-67,Front
2025-10-05 13:27:28.937475,-74,Front
2025-10-05 13:27:28.973475,-75,Front
2025-10-05 13:27:30.301475,-82,Front
2025-10-05 13:27:30.394475,-81,Front
2025-10-05 13:27:30.406475,-81,Front
2025-10-05 13:27:30.415475,-81,Front
2025-10-05 13:27:32.177475,-73,Front
2025-10-05 13:27:32.348475,-64,Middle
2025-10-05 13:27:32.452475,-79,Front
2025-10-05 13:27:32.475475,-77,Front
2025-10-05 13:27:32.510475,-77,Front
2025-10-05 13:27:32.515475,-76,Front
2025-10-05 13:27:32.524475,-76,Front
2025-10-05 13:27:32.527475,-78,Front
2025-10-05 13:27:32.567475,-84,Front
2025-10-05 13:27:33.444475,-71,Front
2025-10-05 13:27:33.611475,-79,Front
2025-10-05 13:27:33.693475,-83,Front
2025-10-05 13:27:33.730475,-82,Front
2025-10-05 13:27:34.673475,-72,Front
2025-10-05 13:27:34.735475,-67,Front
2025-10-05 13:27:34.887475,-67,Front
2025-10-05 13:27:34.899475,-68,Front
2025-10-05 13:27:34.960475,-72,Front
2025-10-05 13:27:36.114475,-64,Middle
2025-10-05 13:27:36.125475,-64,Middle
2025-10-05 13:27:36.747475,-77,Front
2025-10-05 13:27:37.169475,-79,Front
2025-10-05 13:27:38.092475,-64,Middle
2025-10-05 13:27:38.879475,-86,Noise
2025-10-05 13:27:38.880475,-84,Front
2025-10-05 13:27:38.937475,-90,Noise
2025-10-05 13:27:38.950475,-89,Noise
2025-10-05 13:27:40.162475,-78,Front
2025-10-05 13:27:40.350475,-80,Front
2025-10-05 13:27:40.381475,-78,Front
2025-10-05 13:27:40.454475,-72,Front
2025-10-05 13:27:40.712475,-75,Front
2025-10-05 13:27:41.902475,-92,Noise
2025-10-05 13:27:41.917475,-57,Middle
2025-10-05 13:27:41.937475,-57,Middle
2025-10-05 13:27:42.064475,-64,Middle
2025-10-05 13:27:42.085475,-64,Middle
2025-10-05 13:27:42.107475,-63,Middle
2025-10-05 13:27:42.128475,-62,Middle
2025-10-05 13:27:42.151475,-62,Middle
2025-10-05 13:27:42.345475,-71,Front
2025-10-05 13:27:42.669475,-67,Front
2025-10-05 13:27:42.758475,-66,Front
2025-10-05 13:27:42.768475,-74,Front
2025-10-05 13:27:43.117475,-71,Front
2025-10-05 13:27:43.277475,-89,Noise
2025-10-05 13:27:43.307475,-90,Noise
2025-10-05 13:27:43.387475,-89,Noise
2025-10-05 13:27:44.742475,-90,Noise
2025-10-05 13:27:44.743475,-90,Noise
2025-10-05 13:27:45.476475,-67,Front
2025-10-05 13:27:45.497475,-69,Front
2025-10-05 13:27:45.682475,-65,Front
2025-10-05 13:27:46.541475,-64,Middle
2025-10-05 13:27:46.723475,-67,Front
2025-10-05 13:27:46.771475,-74,Front
2025-10-05 13:27:46.817475,-71,Front
2025-10-05 13:27:48.513475,-76,Front
2025-10-05 13:27:48.584475,-75,Front
2025-10-05 13:27:48.966475,-81,Front
2025-10-05 13:27:49.018475,-63,Middle
2025-10-05 13:27:49.029475,-64,Middle
2025-10-05 13:27:49.038475,-80,Front
2025-10-05 13:27:49.268475,-83,Front
2025-10-05 13:27:49.346475,-75,Front
2025-10-05 13:27:49.382475,-76,Front
2025-10-05 13:27:49.420475,-74,Front
2025-10-05 13:27:49.457475,-75,Front
2025-10-05 13:27:49.493475,-73,Front
2025-10-05 13:27:50.288475,-48,Back
2025-10-05 13:27:50.311475,-48,Back
2025-10-05 13:27:50.817475,-69,Front
2025-10-05 13:27:50.837475,-69,Front
2025-10-05 13:27:50.872475,-93,Noise
2025-10-05 13:27:50.998475,-47,Back
2025-10-05 13:27:51.308475,-46,Back
2025-10-05 13:27:51.466475,-44,Back
2025-10-05 13:27:51.487475,-50,Middle
2025-10-05 13:27:51.563475,-95,Noise
2025-10-05 13:27:52.817475,-62,Middle
2025-10-05 13:27:52.838475,-64,Middle
2025-10-05 13:27:56.215475,-83,Front
2025-10-05 13:27:56.794475,-76,Front
2025-10-05 13:27:56.815475,-78,Front
2025-10-05 13:27:56.990475,-71,Front
2025-10-05 13:27:56.992475,-71,Front
2025-10-05 13:27:57.053475,-74,Front
2025-10-05 13:27:57.120475,-77,Front
2025-10-05 13:27:57.121475,-77,Front
2025-10-05 13:27:57.141475,-77,Front
2025-10-05 13:27:57.142475,-77,Front
2025-10-05 13:27:57.306475,-78,Front
2025-10-05 13:27:57.500475,-82,Front
2025-10-05 13:27:57.501475,-82,Front
2025-10-05 13:27:57.543475,-91,Noise
2025-10-05 13:27:57.773475,-94,Noise
2025-10-05 13:27:58.293475,-64,Middle
2025-10-05 13:27:58.301475,-64,Middle
2025-10-05 13:27:59.159475,-79,Front
